debugHOT3XM:debugOTT8H0,1,1604095135094,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 3053, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugHOT3XM:debugOTT8H0,2,1604095135102,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugHOT3XM:debugOTT8H0,3,1604095139150,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug5Y3CDD:debugTB34TQ,0,1604095820058,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug5Y3CDD:debugTB34TQ,1,1604095821305,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1244, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug5Y3CDD:debugTB34TQ,2,1604095821328,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug5Y3CDD:debugTB34TQ,3,1604095832451,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugX2GU2R:debugMY5XXN,0,1604095854505,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugX2GU2R:debugMY5XXN,1,1604095856230,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1723, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugX2GU2R:debugMY5XXN,2,1604095856239,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugX2GU2R:debugMY5XXN,3,1604095860135,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugCNP3TN:debugBMKUB7,0,1604095879783,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugCNP3TN:debugBMKUB7,1,1604095881275,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1490, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugCNP3TN:debugBMKUB7,2,1604095881299,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugCNP3TN:debugBMKUB7,3,1604095884821,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugCNP3TN:debugBMKUB7,4,1604095884863,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugCNP3TN:debugBMKUB7,5,1604095886272,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugCNP3TN:debugBMKUB7,6,1604095893072,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugCNP3TN:debugBMKUB7,7,1604095893904,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugCNP3TN:debugBMKUB7,8,1604095893920,"{""phase"": ""response_video"", ""status"": ""begin""}"
debugCNP3TN:debugBMKUB7,9,1604095897276,"{""phase"": ""response_video"", ""status"": ""play/pause clicked: 0""}"
debugCNP3TN:debugBMKUB7,10,1604095992963,"{""phase"": ""response_video"", ""status"": ""video ended""}"
debugCNP3TN:debugBMKUB7,11,1604096002750,"{""phase"": ""response_video"", ""status"": ""submit""}"
debugCNP3TN:debugBMKUB7,12,1604096002764,"{""phase"": ""questions"", ""status"": ""begin""}"
debugCNP3TN:debugBMKUB7,13,1604096065198,"{""phase"": ""questions_/static/videos/Human-Sounds"", ""status"": ""submit""}"
debugCNP3TN:debugBMKUB7,14,1604096065275,"{""phase"": ""final_questions"", ""status"": ""begin""}"
debugCNP3TN:debugBMKUB7,15,1604096150844,"{""phase"": ""final_question"", ""status"": ""submit""}"
debug1O9OA7:debugR539Z9,0,1604096456298,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug1O9OA7:debugR539Z9,1,1604096460727,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 4426, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug1O9OA7:debugR539Z9,2,1604096460738,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug1O9OA7:debugR539Z9,3,1604096466579,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug1O9OA7:debugR539Z9,4,1604096466618,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debug1O9OA7:debugR539Z9,5,1604096467783,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debug1O9OA7:debugR539Z9,6,1604096474569,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debug1O9OA7:debugR539Z9,7,1604096475593,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debug1O9OA7:debugR539Z9,8,1604096475605,"{""phase"": ""response_video"", ""status"": ""begin""}"
debug1O9OA7:debugR539Z9,9,1604096478638,"{""phase"": ""response_video"", ""status"": ""play/pause clicked: 0""}"
debug1O9OA7:debugR539Z9,10,1604096543785,"{""phase"": ""response_video"", ""status"": ""video ended""}"
debug1O9OA7:debugR539Z9,11,1604096545640,"{""phase"": ""response_video"", ""status"": ""submit""}"
debug1O9OA7:debugR539Z9,12,1604096545652,"{""phase"": ""questions"", ""status"": ""begin""}"
debug1O9OA7:debugR539Z9,13,1604096573722,"{""phase"": ""questions_/static/videos/Human-Sounds"", ""status"": ""submit""}"
debug1O9OA7:debugR539Z9,14,1604096573800,"{""phase"": ""final_questions"", ""status"": ""begin""}"
debug1O9OA7:debugR539Z9,15,1604096700120,"{""phase"": ""final_question"", ""status"": ""submit""}"
debugTSV1E8:debugI0XN6A,0,1604097051667,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugTSV1E8:debugI0XN6A,1,1604097052872,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1201, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugTSV1E8:debugI0XN6A,2,1604097052885,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugTSV1E8:debugI0XN6A,3,1604097057343,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugQFOK47:debugE0YCGH,0,1604097314468,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugQFOK47:debugE0YCGH,1,1604097316084,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1613, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugQFOK47:debugE0YCGH,2,1604097316111,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugQFOK47:debugE0YCGH,3,1604097320277,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugXFBXKL:debugAV97GH,0,1604200631288,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugXFBXKL:debugAV97GH,1,1604200636230,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 4938, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugXFBXKL:debugAV97GH,2,1604200636241,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugXFBXKL:debugAV97GH,3,1604200644201,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugXFBXKL:debugAV97GH,4,1604200644239,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugXFBXKL:debugAV97GH,5,1604200646924,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugXFBXKL:debugAV97GH,6,1604200653683,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugXFBXKL:debugAV97GH,7,1604200658390,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugXFBXKL:debugAV97GH,8,1604200658401,"{""phase"": ""response_video"", ""status"": ""begin""}"
debugXFBXKL:debugAV97GH,9,1604200661562,"{""phase"": ""response_video"", ""status"": ""play/pause clicked: 0""}"
debugXFBXKL:debugAV97GH,10,1604200721950,"{""phase"": ""response_video"", ""status"": ""video ended""}"
debugXFBXKL:debugAV97GH,11,1604200724117,"{""phase"": ""response_video"", ""status"": ""submit""}"
debugXFBXKL:debugAV97GH,12,1604200724124,"{""phase"": ""questions"", ""status"": ""begin""}"
debugXFBXKL:debugAV97GH,13,1604200748193,"{""phase"": ""questions_/static/videos/Nao-Sounds"", ""status"": ""submit""}"
debugXFBXKL:debugAV97GH,14,1604200748293,"{""phase"": ""final_questions"", ""status"": ""begin""}"
debugXFBXKL:debugAV97GH,15,1604200764511,"{""phase"": ""final_question"", ""status"": ""submit""}"
debug8621H4:debug76WQ0P,0,1604206644591,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug8621H4:debug76WQ0P,1,1604206646184,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1588, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug8621H4:debug76WQ0P,2,1604206646208,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug8621H4:debug76WQ0P,3,1604206655713,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug8621H4:debug76WQ0P,4,1604206655751,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debug8621H4:debug76WQ0P,5,1604206658694,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debug8621H4:debug76WQ0P,6,1604206665779,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debug8621H4:debug76WQ0P,7,1604206670736,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debug8621H4:debug76WQ0P,8,1604206670749,"{""phase"": ""response_video"", ""status"": ""begin""}"
debug8621H4:debug76WQ0P,9,1604206673014,"{""phase"": ""response_video"", ""status"": ""play/pause clicked: 0""}"
debug8621H4:debug76WQ0P,10,1604206732534,"{""phase"": ""response_video"", ""status"": ""video ended""}"
debug8621H4:debug76WQ0P,11,1604206735326,"{""phase"": ""response_video"", ""status"": ""submit""}"
debug8621H4:debug76WQ0P,12,1604206735338,"{""phase"": ""questions"", ""status"": ""begin""}"
debug8621H4:debug76WQ0P,13,1604206762945,"{""phase"": ""questions_/static/videos/Nao-Sounds"", ""status"": ""submit""}"
debug8621H4:debug76WQ0P,14,1604206763042,"{""phase"": ""final_questions"", ""status"": ""begin""}"
debug8621H4:debug76WQ0P,15,1604206773185,"{""phase"": ""final_question"", ""status"": ""submit""}"
debugOWUR5V:debugEAC1LT,0,1604207489301,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugOWUR5V:debugEAC1LT,1,1604207491109,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1806, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugOWUR5V:debugEAC1LT,2,1604207491132,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugOWUR5V:debugEAC1LT,3,1604207497799,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugOWUR5V:debugEAC1LT,4,1604207497842,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugOWUR5V:debugEAC1LT,5,1604207499834,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugOWUR5V:debugEAC1LT,6,1604207506670,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugOWUR5V:debugEAC1LT,7,1604207509321,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugOWUR5V:debugEAC1LT,8,1604207509334,"{""phase"": ""response_video"", ""status"": ""begin""}"
debugOWUR5V:debugEAC1LT,9,1604207511463,"{""phase"": ""response_video"", ""status"": ""play/pause clicked: 0""}"
debugOWUR5V:debugEAC1LT,10,1604207639085,"{""phase"": ""response_video"", ""status"": ""video ended""}"
debugOWUR5V:debugEAC1LT,11,1604207642835,"{""phase"": ""response_video"", ""status"": ""submit""}"
debugOWUR5V:debugEAC1LT,12,1604207642936,"{""phase"": ""questions"", ""status"": ""begin""}"
debugOWUR5V:debugEAC1LT,13,1604207689922,"{""phase"": ""questions_/static/videos/Human-Sounds"", ""status"": ""submit""}"
debugOWUR5V:debugEAC1LT,14,1604207689991,"{""phase"": ""final_questions"", ""status"": ""begin""}"
debugOWUR5V:debugEAC1LT,15,1604207700865,"{""phase"": ""final_question"", ""status"": ""submit""}"
debugP6KPUF:debugS64A18,0,1604208043858,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugP6KPUF:debugS64A18,1,1604208045878,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2016, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugP6KPUF:debugS64A18,2,1604208045902,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugP6KPUF:debugS64A18,3,1604208053341,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugP6KPUF:debugS64A18,4,1604208053386,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugP6KPUF:debugS64A18,5,1604208055306,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugP6KPUF:debugS64A18,6,1604208062602,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugP6KPUF:debugS64A18,7,1604208066226,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugP6KPUF:debugS64A18,8,1604208066238,"{""phase"": ""response_video"", ""status"": ""begin""}"
debugP6KPUF:debugS64A18,9,1604208068071,"{""phase"": ""response_video"", ""status"": ""play/pause clicked: 0""}"
debugP6KPUF:debugS64A18,10,1604208125052,"{""phase"": ""response_video"", ""status"": ""video ended""}"
debugP6KPUF:debugS64A18,11,1604208126028,"{""phase"": ""response_video"", ""status"": ""submit""}"
debugP6KPUF:debugS64A18,12,1604208126032,"{""phase"": ""questions"", ""status"": ""begin""}"
debugP6KPUF:debugS64A18,13,1604208146279,"{""phase"": ""questions_/static/videos/Nao-Sounds"", ""status"": ""submit""}"
debugP6KPUF:debugS64A18,14,1604208146378,"{""phase"": ""final_questions"", ""status"": ""begin""}"
debugP6KPUF:debugS64A18,15,1604208150467,"{""phase"": ""final_question"", ""status"": ""submit""}"
